sid,timepoint,factor,semipartial correlation
19,-225,Overlap Process,0.02605480420035465
19,-175,Overlap Process,-0.1867615833762795
19,-125,Overlap Process,-0.11327251310503046
19,-75,Overlap Process,0.05519818277141354
19,-25,Overlap Process,0.17129174408537207
19,25,Overlap Process,-0.049121586658832456
19,75,Overlap Process,0.010494230290476166
19,125,Overlap Process,-0.16363363675464748
19,175,Overlap Process,-0.09761810852210356
19,225,Overlap Process,0.06250648516143839
19,275,Overlap Process,0.041275267649515314
19,325,Overlap Process,0.09752888591458897
19,375,Overlap Process,0.36257651433049354
19,425,Overlap Process,0.12231295017685438
19,475,Overlap Process,0.024393109855481317
19,525,Overlap Process,0.040333950824288936
19,575,Overlap Process,-0.022402160743209474
19,625,Overlap Process,0.1540063069674071
19,675,Overlap Process,0.003649520228456797
19,725,Overlap Process,0.12691284671500844
19,775,Overlap Process,0.12835686160241894
19,825,Overlap Process,0.3792886471384198
19,875,Overlap Process,0.1778196230515964
19,925,Overlap Process,0.19045739757455765
19,975,Overlap Process,0.19683703815820852
19,1025,Overlap Process,0.22188589477199028
19,1075,Overlap Process,0.3745600425922531
19,1125,Overlap Process,0.41018741137651865
19,1175,Overlap Process,0.32525256176127504
19,1225,Overlap Process,0.12571365892194497
19,-225,Attended Area,-0.14260400926516215
19,-175,Attended Area,-0.11043221515349043
19,-125,Attended Area,-0.07746277129423389
19,-75,Attended Area,-0.1834985558465923
19,-25,Attended Area,0.12398633851336312
19,25,Attended Area,0.019774133640029525
19,75,Attended Area,0.2657514591736416
19,125,Attended Area,0.4247356334947162
19,175,Attended Area,0.7848879401136489
19,225,Attended Area,0.5919134244416945
19,275,Attended Area,0.5675824334159839
19,325,Attended Area,0.05997991267635517
19,375,Attended Area,0.12679856777250353
19,425,Attended Area,0.5898337627793614
19,475,Attended Area,0.35285557601741674
19,525,Attended Area,0.37445258134526144
19,575,Attended Area,0.19358142097634642
19,625,Attended Area,0.32003954947193647
19,675,Attended Area,0.1779899218211798
19,725,Attended Area,0.22413461551395722
19,775,Attended Area,0.2629767168570443
19,825,Attended Area,0.25445235417743267
19,875,Attended Area,0.20047468287449383
19,925,Attended Area,0.1467169348100571
19,975,Attended Area,0.055479725089591495
19,1025,Attended Area,-0.14844046950820974
19,1075,Attended Area,-0.05172052772478146
19,1125,Attended Area,0.07743836781794072
19,1175,Attended Area,0.028027760297752773
19,1225,Attended Area,0.07527736819891905
19,-225,Total,0.35261151373736066
19,-175,Total,0.24815464362139553
19,-125,Total,0.25878076285963664
19,-75,Total,0.2679886890158502
19,-25,Total,0.21256433847716458
19,25,Total,0.1412560045747186
19,75,Total,0.4836836350048715
19,125,Total,0.5118151145019852
19,175,Total,0.8539717105784349
19,225,Total,0.6120188971052936
19,275,Total,0.6406980635247645
19,325,Total,0.23262706328108393
19,375,Total,0.41075980314885063
19,425,Total,0.6123702810907988
19,475,Total,0.4220424979568353
19,525,Total,0.4216405376935019
19,575,Total,0.309325334280198
19,625,Total,0.36240168750155255
19,675,Total,0.21964894637907512
19,725,Total,0.26167187310782763
19,775,Total,0.29428319021263616
19,825,Total,0.46018088723082956
19,875,Total,0.3598027304621021
19,925,Total,0.37999540360316025
19,975,Total,0.37529307954862395
19,1025,Total,0.3803076970536315
19,1075,Total,0.47152459862622503
19,1125,Total,0.52298437340311
19,1175,Total,0.5276803861577423
19,1225,Total,0.40607586106413757
20,-225,Set Size,-0.1440710764661624
20,-175,Set Size,0.20703297052713437
20,-125,Set Size,-0.25219445900543364
20,-75,Set Size,0.3280537031688812
20,-25,Set Size,0.05038694787674807
20,25,Set Size,0.23559803407893526
20,75,Set Size,0.0739411501240246
20,125,Set Size,0.2886464666288384
20,175,Set Size,0.2298480930595567
20,225,Set Size,0.21404914458909766
20,275,Set Size,0.256222877490518
20,325,Set Size,0.32440272398771464
20,375,Set Size,0.2637768448224976
20,425,Set Size,0.46637513612883835
20,475,Set Size,0.6900737230321015
20,525,Set Size,0.6029305701691168
20,575,Set Size,0.7139803109970387
20,625,Set Size,0.5542315327823831
20,675,Set Size,0.6972051500937863
20,725,Set Size,0.6090655854504099
20,775,Set Size,0.702927097635054
20,825,Set Size,0.4219035039945042
20,875,Set Size,0.19400962494407004
20,925,Set Size,0.14317013334544806
20,975,Set Size,0.06008297812867685
20,1025,Set Size,0.08693586154511886
20,1075,Set Size,0.14287834906304664
20,1125,Set Size,0.0306991156801538
20,1175,Set Size,0.019362242726096768
20,1225,Set Size,0.0843826878827928
20,-225,Number of Locations,-0.014562788872978072
20,-175,Number of Locations,0.1606442717045474
20,-125,Number of Locations,-0.1540413923208245
20,-75,Number of Locations,-0.06493840069642418
20,-25,Number of Locations,-0.06838866292850801
20,25,Number of Locations,-0.2540523071298069
20,75,Number of Locations,-0.01826295353978449
20,125,Number of Locations,0.1134001674534626
20,175,Number of Locations,-0.02208203593131045
20,225,Number of Locations,-0.07840444540352971
20,275,Number of Locations,0.03687929095040889
20,325,Number of Locations,0.3531190642677879
20,375,Number of Locations,0.014622102031450951
20,425,Number of Locations,0.10824710374038468
20,475,Number of Locations,-0.029406168860578334
20,525,Number of Locations,-0.19214722267117892
20,575,Number of Locations,-0.08531716615839265
20,625,Number of Locations,-0.16572650269887154
20,675,Number of Locations,-0.16325232415042387
20,725,Number of Locations,-0.18497705981725293
20,775,Number of Locations,-0.263300655243899
20,825,Number of Locations,-0.28711556852632714
20,875,Number of Locations,-0.3110195143375888
20,925,Number of Locations,-0.3303156590812019
20,975,Number of Locations,-0.25760110188537
20,1025,Number of Locations,-0.2527337671167992
20,1075,Number of Locations,-0.2946109472528401
20,1125,Number of Locations,-0.2883724972082867
20,1175,Number of Locations,-0.2914751265856954
20,1225,Number of Locations,-0.21520365282368392
20,-225,Overlap Process,-0.07159363490330249
20,-175,Overlap Process,0.19365288687992108
20,-125,Overlap Process,-0.005085334629174949
20,-75,Overlap Process,-0.0072166236822796695
20,-25,Overlap Process,-0.16612483051520807
20,25,Overlap Process,-0.11226432787877512
20,75,Overlap Process,-0.1163779604020682
20,125,Overlap Process,0.04937771457539836
20,175,Overlap Process,0.02338122940683844
20,225,Overlap Process,0.19213185531180904
20,275,Overlap Process,0.254111547931387
20,325,Overlap Process,0.40242076571695756
20,375,Overlap Process,0.13688627560306374
20,425,Overlap Process,0.07217589599534811
20,475,Overlap Process,0.15490465772354062
20,525,Overlap Process,0.3132850066757075
20,575,Overlap Process,0.29220812609593194
20,625,Overlap Process,0.4493208718103018
20,675,Overlap Process,0.34109193570604834
20,725,Overlap Process,0.44380789631931283
20,775,Overlap Process,0.24784674137709348
20,825,Overlap Process,0.5611411970667691
20,875,Overlap Process,0.46185168177976144
20,925,Overlap Process,0.37365389609304667
20,975,Overlap Process,0.3730066487485991
20,1025,Overlap Process,0.22630783678062394
20,1075,Overlap Process,0.20098926685375398
20,1125,Overlap Process,0.11287654003702856
20,1175,Overlap Process,0.28498751386051047
20,1225,Overlap Process,0.16342914690243554
20,-225,Attended Area,0.2985196031316731
20,-175,Attended Area,-0.3375155194744743
20,-125,Attended Area,-0.2156386769180722
20,-75,Attended Area,0.08120953509374557
20,-25,Attended Area,-0.5119385570706179
20,25,Attended Area,0.009950224417279144
20,75,Attended Area,-0.17699841104353586
20,125,Attended Area,0.40897264365574104
20,175,Attended Area,0.8939314381637092
20,225,Attended Area,0.48525604998622185
20,275,Attended Area,0.38350513391813956
20,325,Attended Area,0.018678133933774977
20,375,Attended Area,0.3051843051585596
20,425,Attended Area,0.09505959955690454
20,475,Attended Area,-0.08173052211291862
20,525,Attended Area,-0.13389070319995897
20,575,Attended Area,0.03368335354743678
20,625,Attended Area,0.0728482116441017
20,675,Attended Area,0.07786391719544514
20,725,Attended Area,-0.04780893803762152
20,775,Attended Area,0.024797661521698777
20,825,Attended Area,0.07300448527847733
20,875,Attended Area,0.28894644584448603
20,925,Attended Area,0.16167832407157956
20,975,Attended Area,0.04768384842334504
20,1025,Attended Area,-0.05726823536757824
20,1075,Attended Area,-0.12746249089790387
20,1125,Attended Area,-0.10325266800473226
20,1175,Attended Area,-0.05744414818281118
20,1225,Attended Area,-0.004296693386062082
20,-225,Total,0.37161034740116916
20,-175,Total,0.5237440299452039
20,-125,Total,0.33113377961975804
20,-75,Total,0.3579931301471438
20,-25,Total,0.5312119786771394
20,25,Total,0.41028285212558213
20,75,Total,0.2188437584727796
20,125,Total,0.4798891973392424
20,175,Total,0.9222148393783267
20,225,Total,0.5425982256332093
20,275,Total,0.48494922296121207
20,325,Total,0.6347805443742773
20,375,Total,0.3983866827284186
20,425,Total,0.4759399255251895
20,475,Total,0.748560617799224
20,525,Total,0.7812420909587646
20,575,Total,0.8082211332096766
20,625,Total,0.7616707275047201
20,675,Total,0.8307583758957022
20,725,Total,0.8273617821035685
20,775,Total,0.8464452753096234
20,825,Total,0.7817744215521228
20,875,Total,0.6303306943154586
20,925,Total,0.5311505282988795
20,975,Total,0.44789623179854743
20,1025,Total,0.3635210305385146
20,1075,Total,0.4288649247870794
20,1125,Total,0.3314064375965731
20,1175,Total,0.406567785580884
20,1225,Total,0.28967984803340013
21,-225,Set Size,-0.20170260133789403
21,-175,Set Size,-0.15140603873994118
21,-125,Set Size,-0.25275878248753225
21,-75,Set Size,-0.0959678837651551
21,-25,Set Size,0.018886671711220285
21,25,Set Size,0.0762678000968736
21,75,Set Size,-0.2136724541653849
21,125,Set Size,0.07925956513851946
21,175,Set Size,0.3566717170470215
21,225,Set Size,0.4014026407693258
21,275,Set Size,0.16699146844048654
21,325,Set Size,0.1817764264840624
21,375,Set Size,0.35872707917744245
21,425,Set Size,0.4432215094470836
21,475,Set Size,0.5119585721864087
21,525,Set Size,0.5216296039881742
21,575,Set Size,0.5432142458797146
21,625,Set Size,0.6545602724071345
21,675,Set Size,0.46454809111010686
21,725,Set Size,0.4040393287779183
21,775,Set Size,0.42035853593821515
21,825,Set Size,0.614354110107525
21,875,Set Size,0.23567497016496256
21,925,Set Size,0.30402208062901726
21,975,Set Size,0.2337924972406025
21,1025,Set Size,0.6119312151118693
21,1075,Set Size,0.21765300921897734
21,1125,Set Size,0.5910227340638038
21,1175,Set Size,0.24656790739801895
21,1225,Set Size,0.18760920927999594
21,-225,Number of Locations,-0.05827044580137216
21,-175,Number of Locations,0.03212132032400389
21,-125,Number of Locations,-0.008168431598196572
21,-75,Number of Locations,0.09551413383780517
21,-25,Number of Locations,0.36075453852772077
21,25,Number of Locations,-0.044705481616703124
21,75,Number of Locations,-0.19405422961052815
21,125,Number of Locations,0.16130819091206464
21,175,Number of Locations,0.14522496821049063
21,225,Number of Locations,0.07659473875852901
21,275,Number of Locations,-0.11916909774673705
21,325,Number of Locations,-0.0015371664343236315
21,375,Number of Locations,-0.07016981621082828
21,425,Number of Locations,-0.08313675131085717
21,475,Number of Locations,-0.017294585218572543
21,525,Number of Locations,0.017608983026322893
21,575,Number of Locations,-0.010839978900273365
21,625,Number of Locations,0.023621258409510588
21,675,Number of Locations,-0.007188178390213292
21,725,Number of Locations,-0.13048122187127778
21,775,Number of Locations,-0.15345492927280424
21,825,Number of Locations,0.06858224714570131
21,875,Number of Locations,-0.03119155010778741
21,925,Number of Locations,-0.017548418772097674
21,975,Number of Locations,-0.10516097768269204
21,1025,Number of Locations,-0.16899543695096403
21,1075,Number of Locations,-0.02640484803615901
21,1125,Number of Locations,0.17841813134757367
21,1175,Number of Locations,0.21482108416476967
21,1225,Number of Locations,0.23936334336515513
21,-225,Overlap Process,0.2093686998386842
21,-175,Overlap Process,-0.04329464842852461
21,-125,Overlap Process,-0.0022233314166491187
21,-75,Overlap Process,0.0546690020457569
21,-25,Overlap Process,-0.3575888005144776
21,25,Overlap Process,-0.2317834204368516
21,75,Overlap Process,0.0977398097172091
21,125,Overlap Process,0.012681566995322429
21,175,Overlap Process,-0.0389958803344397
21,225,Overlap Process,-0.0514932137065695
21,275,Overlap Process,0.2939957699818176
21,325,Overlap Process,0.2875958883465099
21,375,Overlap Process,0.21175569801818495
21,425,Overlap Process,0.2080323923218812
21,475,Overlap Process,0.14954129116226492
21,525,Overlap Process,0.024138044503924067
21,575,Overlap Process,0.13247921578114152
21,625,Overlap Process,0.1597661196195118
21,675,Overlap Process,0.1030307807447829
21,725,Overlap Process,0.0527710217619973
21,775,Overlap Process,0.09152038037445454
21,825,Overlap Process,1.093073051733185e-05
21,875,Overlap Process,0.18524639262480835
21,925,Overlap Process,0.06873591960501207
21,975,Overlap Process,-0.07937003982155418
21,1025,Overlap Process,-0.04040075573498176
21,1075,Overlap Process,-0.12478851900433485
21,1125,Overlap Process,-0.20621233690020782
21,1175,Overlap Process,-0.2422659411528543
21,1225,Overlap Process,-0.22974723619894788
21,-225,Attended Area,0.24636434254599926
21,-175,Attended Area,0.2509612170179019
21,-125,Attended Area,0.005074585117380488
21,-75,Attended Area,0.2869451453956725
21,-25,Attended Area,-0.03246180695012629
21,25,Attended Area,-0.01861960674731405
21,75,Attended Area,0.24081410738556508
21,125,Attended Area,0.6976713708686486
21,175,Attended Area,0.7027551121124614
21,225,Attended Area,0.5695224703185848
21,275,Attended Area,0.37764997380758236
21,325,Attended Area,0.359879142147388
21,375,Attended Area,0.5315109202004481
21,425,Attended Area,0.4861705945533168
21,475,Attended Area,0.3892481079826853
21,525,Attended Area,0.5031386245847013
21,575,Attended Area,0.41935998098946825
21,625,Attended Area,0.40402457966040844
21,675,Attended Area,0.4222226971725035
21,725,Attended Area,0.2354346762723235
21,775,Attended Area,0.4065758434302556
21,825,Attended Area,0.3581534299159981
21,875,Attended Area,0.39352450648656956
21,925,Attended Area,0.3785234524606914
21,975,Attended Area,-0.06361167779959305
21,1025,Attended Area,0.04766366631648223
21,1075,Attended Area,0.22340940194710676
21,1125,Attended Area,-0.1581217127314161
21,1175,Attended Area,0.42449055056774393
21,1225,Attended Area,0.03972955807544989
21,-225,Total,0.3718297773480597
21,-175,Total,0.32481704542646656
21,-125,Total,0.25802264936875696
21,-75,Total,0.32959735298731463
21,-25,Total,0.48625774423373097
21,25,Total,0.257111188761582
21,75,Total,0.38055825587435155
21,125,Total,0.7135546319032935
21,175,Total,0.7737169608250497
21,225,Total,0.6807968210286551
21,275,Total,0.4876336644113162
21,325,Total,0.4552298905577548
21,375,Total,0.6465475468357862
21,425,Total,0.667722842298537
21,475,Total,0.6351408349106437
21,525,Total,0.700573841160744
21,575,Total,0.6724563592359679
21,625,Total,0.7546692659195582
21,675,Total,0.6106182069495925
21,725,Total,0.500877630337489
21,775,Total,0.6138534877416943
21,825,Total,0.6867280076888108
21,875,Total,0.46563345388976196
21,925,Total,0.47271420464533176
21,975,Total,0.3005015173605369
21,1025,Total,0.6805217034367405
21,1075,Total,0.3499426155162756
21,1125,Total,0.6517110336211428
21,1175,Total,0.5761768091121505
21,1225,Total,0.3495575538898952
22,-225,Set Size,-0.027754170403908866
22,-175,Set Size,0.04079344289700492
22,-125,Set Size,0.048333988274080066
22,-75,Set Size,0.19596303698047293
22,-25,Set Size,0.032243827279474634
22,25,Set Size,-0.006533664868021966
22,75,Set Size,0.047729190616903505
22,125,Set Size,-0.13143439674249321
22,175,Set Size,0.12249692368894588
22,225,Set Size,0.048880644397691166
22,275,Set Size,0.21498266613015926
22,325,Set Size,0.2728628384684322
22,375,Set Size,0.49138997449450317
22,425,Set Size,0.36932051633174856
22,475,Set Size,0.5262245777781457
22,525,Set Size,0.5426836466945052
22,575,Set Size,0.30185266067938554
22,625,Set Size,0.4106807477012384
22,675,Set Size,0.18315758377879227
22,725,Set Size,0.18933908829450052
22,775,Set Size,0.3622434331309269
22,825,Set Size,0.320153497270433
22,875,Set Size,0.23557443104280684
22,925,Set Size,0.31187239221101604
22,975,Set Size,0.46556602934159197
22,1025,Set Size,0.1853409323024659
22,1075,Set Size,0.3695058931679761
22,1125,Set Size,0.34181167566172715
22,1175,Set Size,0.296013990090188
22,1225,Set Size,0.1392715872470756
22,-225,Number of Locations,-0.06987455263405931
22,-175,Number of Locations,-0.04841046262776789
22,-125,Number of Locations,-0.1453082568765858
22,-75,Number of Locations,0.14548303282455016
22,-25,Number of Locations,-0.1256448728796689
22,25,Number of Locations,-0.018164407504286863
22,75,Number of Locations,0.0005360850985618943
22,125,Number of Locations,-0.032688376976366264
22,175,Number of Locations,0.06432890731271895
22,225,Number of Locations,0.047082018347221644
22,275,Number of Locations,0.5226736861374153
22,325,Number of Locations,0.2714581102306738
22,375,Number of Locations,0.103831556102548
22,425,Number of Locations,0.04507695992061051
22,475,Number of Locations,0.09467173797897607
22,525,Number of Locations,0.13491606701380293
22,575,Number of Locations,0.25670110161547666
22,625,Number of Locations,0.27950199431966205
22,675,Number of Locations,0.15352530057495967
22,725,Number of Locations,0.1980283386502891
22,775,Number of Locations,0.3176643099262073
22,825,Number of Locations,0.20774660568494127
22,875,Number of Locations,0.22470496683567678
22,925,Number of Locations,0.041236356063326624
22,975,Number of Locations,0.15015270333207828
22,1025,Number of Locations,-0.20828508977333218
22,1075,Number of Locations,0.03378452569311687
22,1125,Number of Locations,-0.033020109155701804
22,1175,Number of Locations,0.12123053701468704
22,1225,Number of Locations,0.08232923352690273
22,-225,Overlap Process,-0.0046533795095321665
22,-175,Overlap Process,0.31302171010279384
22,-125,Overlap Process,-0.1773597271377202
22,-75,Overlap Process,-0.0326774498624133
22,-25,Overlap Process,-0.10334262372043063
22,25,Overlap Process,-0.11401532168031825
22,75,Overlap Process,-0.18384183247709696
22,125,Overlap Process,-0.06981418742539261
22,175,Overlap Process,-0.005910354401027947
22,225,Overlap Process,0.04206484590976482
22,275,Overlap Process,-0.15544770257411897
22,325,Overlap Process,0.1261641536316013
22,375,Overlap Process,-0.04645256348815055
22,425,Overlap Process,-0.029415086776705027
22,475,Overlap Process,0.14440759752388502
22,525,Overlap Process,-0.03526154744235
22,575,Overlap Process,0.004675206291060182
22,625,Overlap Process,-0.16671216354577575
22,675,Overlap Process,-0.08124830907144398
22,725,Overlap Process,-0.06882921469641774
22,775,Overlap Process,-0.0632893960781607
22,825,Overlap Process,-0.08885167569378756
22,875,Overlap Process,-0.1867110139079611
22,925,Overlap Process,-0.21061651658687708
22,975,Overlap Process,0.0938073693780633
22,1025,Overlap Process,-0.144012349717114
22,1075,Overlap Process,-0.18752355191230202
22,1125,Overlap Process,-0.03895633155181367
22,1175,Overlap Process,-0.0986991134788791
22,1225,Overlap Process,-0.1772198875025281
22,-225,Attended Area,-0.1587470687760631
22,-175,Attended Area,-0.23994807213425418
22,-125,Attended Area,-0.10350671270251302
22,-75,Attended Area,-0.03267033757298228
22,-25,Attended Area,-0.23540965322436663
22,25,Attended Area,-0.3477930576569738
22,75,Attended Area,-0.5090604763183381
22,125,Attended Area,0.24129476363691515
22,175,Attended Area,0.772227318941494
22,225,Attended Area,0.323357098263271
22,275,Attended Area,0.2508503792833409
22,325,Attended Area,0.5215362908062712
22,375,Attended Area,0.16631637264443414
22,425,Attended Area,0.637506594485546
22,475,Attended Area,0.5473760839285533
22,525,Attended Area,0.31136122534052885
22,575,Attended Area,0.42753098847286836
22,625,Attended Area,0.4114399879587788
22,675,Attended Area,0.5965157607249444
22,725,Attended Area,0.6352398644859873
22,775,Attended Area,0.47595365111438054
22,825,Attended Area,0.5212756149313786
22,875,Attended Area,0.4739197196989024
22,925,Attended Area,0.44185188143025916
22,975,Attended Area,0.12404559617106364
22,1025,Attended Area,0.17401237121304017
22,1075,Attended Area,-0.06116463213021747
22,1125,Attended Area,-0.07065367490239323
22,1175,Attended Area,-0.07825634442187426
22,1225,Attended Area,-0.2082625626799324
22,-225,Total,0.1701353082363877
22,-175,Total,0.4403717287280728
22,-125,Total,0.2626093477248461
22,-75,Total,0.2321757991907634
22,-25,Total,0.2816178552175753
22,25,Total,0.35315797969463414
22,75,Total,0.5271976752198764
22,125,Total,0.3140629786554482
22,175,Total,0.7859970188493399
22,225,Total,0.3246774492084368
22,275,Total,0.590297445111704
22,325,Total,0.6039041462894201
22,375,Total,0.507851744848162
22,425,Total,0.7218333400595313
22,475,Total,0.7271412186436202
22,525,Total,0.604134552831023
22,575,Total,0.533499865713824
22,625,Total,0.618558964001755
22,675,Total,0.6393619181011803
22,725,Total,0.6803880718593096
22,775,Total,0.6248119563874184
22,825,Total,0.619074109977832
22,875,Total,0.5888433028276384
22,925,Total,0.5915520259922361
22,975,Total,0.48618077091030587
22,1025,Total,0.40535779589335574
22,1075,Total,0.4188312503550783
22,1125,Total,0.3711963883684661
22,1175,Total,0.3297833123667461
22,1225,Total,0.3012607636480841
